Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
109429,HIST 2474,American Legal History,001,History,"Brown-nagin,Tomiko",1,2,0,2,0,0,0,5
109873,HIST 2475,Legal History Workshop,001,History,"Brown-nagin,Tomiko",0,0,0,1,0,0,0,1
204961,HIST 2480B,Pol Econ of Modern Capitalism,001,History,"Beckert,Sven",0,10,0,0,0,0,0,10
205192,HIST 2484B,Crime and Punishment,001,History,"Hinton,Elizabeth Kai",1,9,0,1,0,0,0,11
204954,HIST 2652,Topics in Japanese History,001,History,"Gordon,Andrew D.",0,3,0,0,0,0,0,3
117941,HIST 2708,"Sources, Methodology, and Them",001,History,"Akyeampong,Emmanuel",0,5,0,0,0,0,0,5
116161,HIST 2709,Themes in Modern Sub-Saharan,001,History,"Elkins,Caroline",1,4,0,5,0,0,0,10
110313,HIST 2725,Hist and Anthropology: Seminar,001,History,"Brown,Vincent",0,10,0,0,0,0,0,10
147101,HIST 2884,Ottoman Social & Cultural Hist,001,History,"Kafadar,Cemal",1,4,0,1,0,0,0,6
160382,HIST 2950B,Approaches to Global History,001,History,"Beckert,Sven",0,5,0,0,0,0,0,5
205242,HIST 2989,The United States in the World,001,History,"Manela,Erez",0,7,0,0,0,0,0,7
114064,HIST 3000,Direction of Doctoral Disserta,001,History,"Akyeampong,Emmanuel",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,003,History,"Angelov,Dimiter Georgiev",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,004,History,"Armitage,David R.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,005,History,"Beckert,Sven",0,3,0,0,0,0,0,3
114064,HIST 3000,Direction of Doctoral Disserta,013,History,"Chaplin,Joyce E.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,018,History,"de la Fuente,Alejandro",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,024,History,"Gordon,Andrew D.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,025,History,"Gordon,Peter E.",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,035,History,"Johnson,Walter",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,036,History,"Kafadar,Cemal",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,039,History,"Kloppenberg,James",0,4,0,0,0,0,0,4
114064,HIST 3000,Direction of Doctoral Disserta,040,History,"Lepore,Jill",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,041,History,"Lewis,Mary D.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,044,History,"Manela,Erez",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,045,History,"Martin,Terry",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,049,History,"Mottahedeh,Roy Parviz",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,051,History,"Najmabadi,Afsaneh",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,055,History,"Plokhii,Serhii",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,056,History,"Rothschild,Emma",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,057,History,"Smail,Daniel Lord",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,060,History,"Weld,Kirsten A.",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,002,History,"Amrith,Sunil",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,004,History,"Armitage,David R.",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,005,History,"Beckert,Sven",0,5,0,0,0,0,0,5
112981,HIST 3010,Reading and Research,007,History,"Blair,Ann M.",0,4,0,0,0,0,0,4
112981,HIST 3010,Reading and Research,009,History,"Bose,Sugata",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,010,History,"Brown,Vincent",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,011,History,"Brown-nagin,Tomiko",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,012,History,"Chalhoub,Sidney",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,013,History,"Chaplin,Joyce E.",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,014,History,"Clutario,Genevieve A",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,019,History,"Dench,Emma",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,024,History,"Gordon,Andrew D.",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,029,History,"Higginbotham,Evelyn Brooks",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,031,History,"Hinton,Elizabeth Kai",0,5,0,0,0,0,0,5
112981,HIST 3010,Reading and Research,032,History,"Howell,David L",0,4,0,0,0,0,0,4
112981,HIST 3010,Reading and Research,033,History,"Jasanoff,Maya",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,035,History,"Frank Johnson,Alison",0,4,0,0,0,0,0,4
112981,HIST 3010,Reading and Research,036,History,"Johnson,Walter",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,037,History,"Kafadar,Cemal",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,039,History,"Kirby,William C.",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,040,History,"Kloppenberg,James",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,042,History,"Lewis,Mary D.",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,044,History,"Maier,Charles S.",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,045,History,"Manela,Erez",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,048,History,"McGirr,Lisa M.",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,049,History,"Miller,Ian J.",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,052,History,"Najmabadi,Afsaneh",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,053,History,"O'Neill,Kelly A.",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,055,History,"Penslar,Derek",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,056,History,"Plokhii,Serhii",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,058,History,"Smail,Daniel Lord",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,059,History,"Szonyi,Michael",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,065,History,"Rollman,Wilfrid J",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,067,History,"Reuben,Julie A.",0,1,0,0,0,0,0,1
160386,HIST 3920B,Colloquium on Teaching,001,History,"Frank Johnson,Alison",0,14,0,0,0,0,0,14
107972,HIST 89J,The United States and China,001,History,"Manela,Erez",14,0,0,0,0,0,0,14
110758,HIST 91R,Supervised Reading and Researc,001,History,"Blair,Ann M.",4,0,0,0,0,0,0,4
109927,HIST 97B,What is Intellectual History?,001,History,"Kloppenberg,James",13,0,0,0,0,0,0,13
110445,HIST 97H,What is Urban History?,001,History,"Hinton,Elizabeth Kai",13,0,0,0,0,0,0,13
160421,HIST 97J,"""What is Family History?""",001,History,"Kamensky,Jane",7,0,0,0,0,0,0,7
203047,HIST 97K,"""What is Social History?""",001,History,"Chalhoub,Sidney",8,0,0,0,0,0,0,8
204987,HIST 97L,"""What is Atlantic History?""",001,History,"Lewis,Mary D.",12,0,0,0,0,0,0,12
159975,HIST 99B,Senior Thesis Tutorial,001,History,"Heelan,Carla",15,0,0,0,0,0,0,15
127654,HIST-LIT 90AN,God Save the Queen,001,History & Literature,"Gilsdorf,Sean J.",9,0,0,0,0,0,0,9
108091,HIST-LIT 90AT,The Postwar Am Road Narrative,001,History & Literature,"Alworth,David J",17,0,0,0,0,0,0,17
159790,HIST-LIT 90BO,Sports and Empire,001,History & Literature,"Loss,Daniel Scott",12,0,0,0,0,0,0,12
205580,HIST-LIT 90DA,Rock and Roll,001,History & Literature,"Castillo-Garsow,Melissa",15,0,0,0,0,0,0,15
205588,HIST-LIT 90DB,Museums in America,001,History & Literature,"Gochberg,Reed Abigail",9,0,0,0,0,0,0,9
205589,HIST-LIT 90DC,Colonialism as Madness,001,History & Literature,"Bhattacharyya,Anouska",12,0,0,2,0,0,0,14
205590,HIST-LIT 90DD,Women at War,001,History & Literature,"Sevcik,Stefanie A.",2,0,0,0,0,0,0,2
205921,HIST-LIT 90DE,After Affirmative Action,001,History & Literature,"Chu,Patricia Ellen",14,0,0,0,0,0,0,14
156003,HIST-LIT 90L,Stories of Slavery and Freedom,001,History & Literature,"McCarthy,Timothy Patrick",11,0,0,0,0,0,0,11
112896,HIST-LIT 91,Supervised Reading & Research,001,History & Literature,"Kaminsky,Lauren",16,0,0,0,0,0,0,16
113717,HIST-LIT 97,Tutorial - Sophomore Year,001,History & Literature,"Kaminsky,Lauren",69,0,0,0,0,0,0,69
111935,HIST-LIT 98,Tutorial - Junior Year,001,History & Literature,"Kaminsky,Lauren",36,0,0,0,0,0,0,36
115758,HIST-LIT 99,Tutorial - Senior Year,001,History & Literature,"Kaminsky,Lauren",51,0,0,0,0,0,0,51
205189,HISTSCI 117,Inventing Science,001,History of Science,"Marcus,Hannah",16,1,1,1,0,0,0,19
205372,HISTSCI 138V,"Race, Heredity, and Crime",001,History of Science,"Corsi,Pietro",4,0,0,0,0,0,0,4
204416,HISTSCI 140,Politics and Health in Mexico,001,History of Science,"Soto Laveaga,Gabriela",43,3,0,0,0,0,0,46
156290,HISTSCI 146V,Medicine & Gender in Mid East,1,History of Science,"Bayoumi,Soha",11,3,1,1,0,0,0,16
110099,HISTSCI 149,The Hist and Culture of Stigma,001,History of Science,"Brandt,Allan M.",19,0,0,0,0,0,0,19
205385,HISTSCI 151V,Global Health in Latin America,001,History of Science,"Cueto Caballero,Marcos",4,0,0,0,0,0,0,4
205441,HISTSCI 175V,Traumatic Histories,001,History of Science,"Akhtar,Leena Mehreen",13,0,0,2,0,0,0,15
205432,HISTSCI 187V,Mediated Visions,001,History of Science,"Steingart,Alma",9,4,0,3,0,0,0,16
205433,HISTSCI 188V,Technology and Democracy,001,History of Science,"Steingart,Alma",85,1,0,1,0,0,0,87
203705,HISTSCI 199,Science and Religion,001,History of Science,"Oreskes,Naomi",4,1,0,1,0,0,0,6
205382,HISTSCI 226,Science in the Cold War,001,History of Science,"Wilson,Benjamin Tyler",2,5,0,3,0,0,0,10
205388,HISTSCI 233V,"Evolution, 1800-1900",001,History of Science,"Corsi,Pietro",1,1,0,1,0,0,0,3
122616,HISTSCI 253,"Bioethics, Law & Life Sciences",001,History of Science,"Jasanoff,Sheila",8,6,0,0,0,0,0,14
205434,HISTSCI 280,Science and New Technologies,001,History of Science,"Soto Laveaga,Gabriela",3,8,0,5,0,0,0,16
112941,HISTSCI 300,Doctoral Dissertations,001,History of Science,"Brandt,Allan M.",0,2,0,0,0,0,0,2
112941,HISTSCI 300,Doctoral Dissertations,002,History of Science,"Browne,Janet",0,2,0,0,0,0,0,2
112941,HISTSCI 300,Doctoral Dissertations,005,History of Science,"Galison,Peter",0,5,0,0,0,0,0,5
112941,HISTSCI 300,Doctoral Dissertations,007,History of Science,"Hammonds,Evelynn M.",0,1,0,0,0,0,0,1
112941,HISTSCI 300,Doctoral Dissertations,008,History of Science,"Harrington,Anne",0,1,0,0,0,0,0,1
112941,HISTSCI 300,Doctoral Dissertations,010,History of Science,"Jasanoff,Sheila",0,1,0,0,0,0,0,1
112941,HISTSCI 300,Doctoral Dissertations,011,History of Science,"Jones,David Shumway",0,3,0,0,0,0,0,3
112941,HISTSCI 300,Doctoral Dissertations,012,History of Science,"Kuriyama,Shigehisa",0,2,0,0,0,0,0,2
112941,HISTSCI 300,Doctoral Dissertations,015,History of Science,"Oreskes,Naomi",0,3,0,0,0,0,0,3
112941,HISTSCI 300,Doctoral Dissertations,017,History of Science,"Ragab,Ahmed",0,2,0,0,0,0,0,2
112941,HISTSCI 300,Doctoral Dissertations,019,History of Science,"Roosth,Sophia",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,002,History of Science,"Browne,Janet",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,004,History of Science,"Csiszar,Alex",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,005,History of Science,"Galison,Peter",0,4,0,0,0,0,0,4
116549,HISTSCI 301,Reading and Research,007,History of Science,"Hammonds,Evelynn M.",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,011,History of Science,"Jones,David Shumway",0,3,0,0,0,0,0,3
116549,HISTSCI 301,Reading and Research,014,History of Science,"Lunbeck,Elizabeth",0,2,0,0,0,0,0,2
116549,HISTSCI 301,Reading and Research,017,History of Science,"Oreskes,Naomi",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,019,History of Science,"Ragab,Ahmed",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,020,History of Science,"Richardson,Sarah S",0,2,0,0,0,0,0,2
116549,HISTSCI 301,Reading and Research,021,History of Science,"Roosth,Sophia",0,3,0,0,0,0,0,3
116549,HISTSCI 301,Reading and Research,023,History of Science,"Soto Laveaga,Gabriela",0,2,0,0,0,0,0,2
116549,HISTSCI 301,Reading and Research,028,History of Science,"Gingerich,Owen",0,1,0,0,0,0,0,1
203603,HISTSCI 303B,Research Methods,001,History of Science,"Lunbeck,Elizabeth",1,9,0,0,0,0,0,10
110583,HISTSCI 91R,Supervised Reading & Research,001,History of Science,"Csiszar,Alex",1,0,0,0,0,0,0,1
115419,HISTSCI 97,Tutorial - Sophomore Year,001,History of Science,"Reed,Julia Margaret",25,0,0,0,0,0,0,25
115419,HISTSCI 97,Tutorial - Sophomore Year,002,History of Science,"Reed,Julia Margaret",14,0,0,0,0,0,0,14
109660,HISTSCI 98,Tutorial - Junior Year,001,History of Science,"Akhtar,Leena Mehreen",1,0,0,0,0,0,0,1
109263,HISTSCI 99B,Tutorial - Senior Year,001,History of Science,"Weidman,Nadine Michele",11,0,0,0,0,0,0,11
109263,HISTSCI 99B,Tutorial - Senior Year,002,History of Science,"Weidman,Nadine Michele",4,0,0,0,0,0,0,4
207011,HLS 7008W,HLS 7008W,01,Faculty of Arts & Sciences,,0,1,0,0,0,0,0,1
159614,HLTHPOL 2000B,Core Course in Health Policy,001,Health Policy,"Newhouse,Joseph P.",0,12,0,0,0,0,0,12
112732,HLTHPOL 3020,Pol Analysis Reading Course,001,Health Policy,"Blendon,Robert J.",0,2,0,0,0,0,0,2
159637,HLTHPOL 3040B,Research Sem in Hlth Policy,001,Health Policy,"Hatfield,Laura Anne",0,27,0,0,0,0,0,27
160640,HLTHPOL 3080B,ESS Reading Course,001,Health Policy,"Landrum,Mary Beth",0,4,0,0,0,0,0,4
110441,HUMAN 10B,Human Colloquium 10b,001,Humanities,"Greenblatt,Stephen",82,0,0,0,0,0,0,82
205874,IGBO 101BR,Advanced Igbo II,001,African & African Amer Studies,"Mugane,John M",1,1,0,0,0,0,0,2
205854,IGBO AB,Elementary Igbo,001,African & African Amer Studies,"Mugane,John M",7,0,0,1,0,0,0,8
205850,IGBO BB,Intermediate Igbo,001,African & African Amer Studies,"Mugane,John M",1,0,0,1,0,0,0,2
148503,IMMUN 202,Adv Principles of Immunology,001,Medical Sciences,"Swirski,Filip K.",1,8,0,0,0,0,0,9
143254,IMMUN 204,Critical Readings for Immunolo,001,Medical Sciences,"Wesemann,Duane R",0,12,0,0,0,0,0,12
142204,IMMUN 301,Immunology Seminar,001,Medical Sciences,"Pillai,Shiv S.",0,12,0,0,0,0,0,12
146257,IMMUN 301QC,Autoimmunity,001,Medical Sciences,"Quintana,Francisco Javier",0,7,0,6,0,0,0,13
146352,IMMUN 302QC,Clinical Sessions,001,Medical Sciences,"Clark,Rachael Ann",0,5,0,0,0,0,0,5
146635,IMMUN 305,T-cell Immunology,001,Medical Sciences,"Turka,Laurence A",0,1,0,0,0,0,0,1
130342,IMMUN 305QC,Neuro-Immunology in Developmnt,001,Medical Sciences,"Chiu,Isaac",0,5,0,7,0,0,0,12
130018,IMMUN 310,Innate & Adaptive Immune Cells,001,Medical Sciences,"Pittet,Mikael J.",0,2,0,0,0,0,0,2
148325,IMMUN 312,Interplay Between the Innate,001,Medical Sciences,"Garrett,Wendy",0,2,0,0,0,0,0,2
146443,IMMUN 321,Functional Memory T Cells,001,Medical Sciences,"Haining,William Nicholas",0,2,0,0,0,0,0,2
146251,IMMUN 322,Sys to Innate & Adptive Immuni,001,Medical Sciences,"Xavier,Ramnik",0,1,0,0,0,0,0,1
142667,IMMUN 324,Systems Immunology of Toleranc,001,Medical Sciences,"Benoist,Christophe O.",0,1,0,0,0,0,0,1
145418,IMMUN 325,Imm Cell Interact T Cell,001,Medical Sciences,"Mempel,Thorsten",0,1,0,0,0,0,0,1
146652,IMMUN 325L,Mechnsm Peripheral Tolerance,001,Medical Sciences,"Chatila,Talal Amine",0,1,0,0,0,0,0,1
130345,IMMUN 326L,Mechanistic Elucidation,001,Medical Sciences,"Wu,Hao",0,1,0,0,0,0,0,1
142714,IMMUN 328R,Introduction to Research,001,Medical Sciences,"Pillai,Shiv S.",0,12,0,0,0,0,0,12
130514,IMMUN 330L,CD4+ T Cell Tolerance,001,Medical Sciences,"Moon,James",0,1,0,0,0,0,0,1
160778,IMMUN 332L,Gen dissection neural circuits,001,Medical Sciences,"Anthony,Todd Erryl",0,1,0,0,0,0,0,1
160972,IMMUN 334L,Function Genes Assoc w Auto,001,Medical Sciences,"Kissler,Stephan",0,1,0,0,0,0,0,1
160760,IMMUN 335,Pain and Host Defense,001,Medical Sciences,"Chiu,Isaac",0,2,0,0,0,0,0,2
144165,IMMUN 336,T-Lymphocyte Recognition,001,Medical Sciences,"Brenner,Michael B",0,2,0,0,0,0,0,2
143482,IMMUN 344,Genetic Analysis Lymphcyte Dev,001,Medical Sciences,"Alt,Frederick W.",0,1,0,0,0,0,0,1
145022,IMMUN 345,Pre-B Cell-fate & Antigen Rece,001,Medical Sciences,"Pillai,Shiv S.",0,3,0,0,0,0,0,3
131316,IMMUN 346,Antigen in Lymph Nodes,001,Medical Sciences,"Carroll,Michael C",0,2,0,0,0,0,0,2
205903,IMMUN 348L,Epigenomic regulation of innat,001,Medical Sciences,"Jeffrey,Kate",0,2,0,0,0,0,0,2
131343,IMMUN 350,Regulation of Autoimmune T Cel,001,Medical Sciences,"Kuchroo,Vijay Kumar",0,4,0,0,0,0,0,4
144582,IMMUN 351,Glycosylation & Adaptive Immun,001,Medical Sciences,"Dimitroff,Charles J.",0,1,0,0,0,0,0,1
146705,IMMUN 354,Transplantation Biology,001,Medical Sciences,"Sachs,David H.",0,1,0,0,0,0,0,1
204568,IMMUN 360L,Immune Microenvironment,001,Medical Sciences,"Dougan,Stephanie Kristin",0,1,0,0,0,0,0,1
131559,IMMUN 362,Chemokine and Lipd,001,Medical Sciences,"Luster,Andrew David",0,1,0,0,0,0,0,1
131766,IMMUN 364,"T-cell Diff, Tol, & Auto",001,Medical Sciences,"Mathis,Diane J.",0,2,0,0,0,0,0,2
207228,IMMUN 377,lymphocyte activation and immu,01,Medical Sciences,"Batista,Facundo",0,2,0,0,0,0,0,2
131566,IMMUN 378,T cell Bio and Cancer Immunolo,001,Medical Sciences,"Wucherpfennig,Kai",0,1,0,0,0,0,0,1
207239,IMMUN 379,Molecular determinants of T ce,001,Medical Sciences,"Anderson,Ana Carrizosa",0,1,0,0,0,0,0,1
161338,IMMUN 381,Immune Responses Against HIV,001,Medical Sciences,"Kwon,Douglas",0,3,0,0,0,0,0,3
161316,IMMUN 383,Signal Transduction,001,Medical Sciences,"Snapper,Scott",0,1,0,0,0,0,0,1
202986,IMMUN 387,Genetically-modified T cells,001,Medical Sciences,"Maus,Marcela Valderrama",0,2,0,0,0,0,0,2
203802,IMMUN 388L,Innate leukocytes in acute and,001,Medical Sciences,"Swirski,Filip K.",0,1,0,0,0,0,0,1
148326,IMMUN 390,The Role of NK Cells in Tissue,001,Medical Sciences,"Alter,Galit",0,3,0,0,0,0,0,3
148193,IMMUN 392,Dend Cells & Init of Immune Re,001,Medical Sciences,"Hacohen,Nir",0,3,0,0,0,0,0,3
148194,IMMUN 394,Cytotoxic Lymphocytes,001,Medical Sciences,"Moody,D. Branch",0,1,0,0,0,0,0,1
119063,IRISH 133R,Intermediate Modern Irish,001,Celtic Languages & Literatures,"Holmberg,Matthew",0,2,0,0,0,0,0,2
117752,IRISH 201R,Continuing Old Irish,001,Celtic Languages & Literatures,"Nagy,Joseph F",0,3,0,0,0,0,0,3
205248,ISLAMCIV 135,Early & Medieval Islamic Hist,001,Near Eastern Languages & Civ,"Husayn,Nebil Ahmed",0,1,0,0,0,0,0,1
109243,ISLAMCIV 170,"Islam, Modernity and Politics",001,Near Eastern Languages & Civ,"Kane,Ousmane Oumar",2,1,1,0,0,0,0,4
111918,ISLAMCIV 178,Muslim Societies in South Asia,001,Near Eastern Languages & Civ,"Asani,Ali S.",7,1,0,0,0,0,0,8
207167,ISLAMCIV 181,Islam and Religious Diversity,001,Near Eastern Languages & Civ,"Boylston,Nicholas John",1,0,0,0,0,0,0,1
207168,ISLAMCIV 182,Introduction to Shii Islam,001,Near Eastern Languages & Civ,"Boylston,Nicholas John",2,2,0,0,0,0,0,4
113814,ITAL 10,Beginning Italian I,001,Romance Languages & Lit,"DiFabio,Elvira G.",4,0,0,2,0,0,1,7
125061,ITAL 11,Beginning Italian II,001,Romance Languages & Lit,"DiFabio,Elvira G.",6,1,0,2,0,0,0,9
125061,ITAL 11,Beginning Italian II,002,Romance Languages & Lit,"DiFabio,Elvira G.",6,0,0,0,0,0,0,6
125061,ITAL 11,Beginning Italian II,003,Romance Languages & Lit,"DiFabio,Elvira G.",10,0,0,0,0,0,0,10
121110,ITAL 116,Renaissance Revolutions,001,Romance Languages & Lit,"Erspamer,Francesco",8,1,0,0,0,0,0,9
112340,ITAL 15,Intensive Beginning Italian,001,Romance Languages & Lit,"DiFabio,Elvira G.",6,1,0,0,0,0,0,7
205156,ITAL 156,Boccaccio and Petrarch,001,Romance Languages & Lit,"Axelrod,Sarah L",1,2,0,0,0,0,0,3
128265,ITAL 20,Intermediate Italian,001,Romance Languages & Lit,"DiFabio,Elvira G.",3,1,0,0,0,0,0,4
123829,ITAL 201R,Italian Studies Colloquium,001,Romance Languages & Lit,"Erspamer,Francesco",0,4,0,0,0,0,0,4
128266,ITAL 30,Upper-Level Italian,001,Romance Languages & Lit,"DiFabio,Elvira G.",7,0,0,0,0,0,0,7
113341,ITAL 330,Doctoral Dissertations,004,Romance Languages & Lit,"Schnapp,Jeffrey",0,1,0,0,0,0,0,1
127889,ITAL 50,Advanced Italian II,001,Romance Languages & Lit,"DiFabio,Elvira G.",4,0,0,1,0,0,0,5
205155,ITAL 74,The Italian Joke: Taking Humor,001,Romance Languages & Lit,"Axelrod,Sarah L",3,0,0,0,0,0,0,3
124993,ITAL 96R,Italian and the Community,001,Romance Languages & Lit,"DiFabio,Elvira G.",1,0,0,0,0,0,0,1
205878,JAMAICAN 101BR,Advanced Jamaican Patois II,001,African & African Amer Studies,"Mugane,John M",4,0,0,0,0,0,0,4
156750,JAMAICAN AA,Elementary Jamaican Patois,001,African & African Amer Studies,"Mugane,John M",13,1,0,0,0,0,0,14
205844,JAMAICAN AB,Elementary Jamaican Patois,001,African & African Amer Studies,"Mugane,John M",10,0,0,0,0,0,0,10
159596,JAPAN 120B,Intermediate Japanese I,001,East Asian Langs & Civ,"Hashimoto,Takuro",3,2,0,1,0,1,0,7
159596,JAPAN 120B,Intermediate Japanese I,002,East Asian Langs & Civ,"Hashimoto,Takuro",4,1,0,1,0,0,0,6
159596,JAPAN 120B,Intermediate Japanese I,003,East Asian Langs & Civ,"Hashimoto,Takuro",6,3,0,0,0,0,0,9
119964,JAPAN 130B,Intermediate Japanese II,001,East Asian Langs & Civ,"Matsumoto,Yasuko",2,1,0,0,0,0,0,3
119964,JAPAN 130B,Intermediate Japanese II,002,East Asian Langs & Civ,"Matsumoto,Yasuko",4,1,0,0,0,0,0,5
123963,JAPAN 140B,Advanced Modern Japanese,001,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",3,2,0,2,0,0,0,7
123963,JAPAN 140B,Advanced Modern Japanese,002,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",4,1,0,1,0,0,0,6
127974,JAPAN 150B,Reads & Discus Jpn Soc Sci,001,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",2,1,0,0,0,0,0,3
114061,JAPAN 300,Reading and Research,003,East Asian Langs & Civ,"Kuriyama,Shigehisa",0,1,0,0,0,0,0,1
114061,JAPAN 300,Reading and Research,004,East Asian Langs & Civ,"McCormick,Melissa M.",0,1,0,0,0,0,0,1
114061,JAPAN 300,Reading and Research,007,East Asian Langs & Civ,"Howell,David L",0,1,0,0,0,0,0,1
114061,JAPAN 300,Reading and Research,008,East Asian Langs & Civ,"Atherton,David C",0,1,0,0,0,0,0,1
124258,JAPAN BB,Elementary Japanese,001,East Asian Langs & Civ,"Shingu,Ikue",9,2,0,2,0,0,0,13
124258,JAPAN BB,Elementary Japanese,002,East Asian Langs & Civ,"Shingu,Ikue",10,4,0,2,0,0,0,16
124258,JAPAN BB,Elementary Japanese,003,East Asian Langs & Civ,"Shingu,Ikue",12,1,0,1,0,0,0,14
120323,JAPNHIST 126,Shinto: Conference Course,01,East Asian Langs & Civ,"Hardacre,Helen",2,0,0,0,0,0,0,2
204985,JAPNLIT 170,Trad. Japanese Lit,01,East Asian Langs & Civ,"Atherton,David C",5,6,0,0,0,0,0,11
110821,JEWISHST 300,Research in Jewish Studies,001,Near Eastern Languages & Civ,"Cohen,Shaye J.D.",1,0,0,0,0,0,0,1
206604,KINYARWA AB,Elementary Kinyarwanda,001,African & African Amer Studies,"Mugane,John M",1,0,0,0,0,0,0,1
206606,KINYARWA BB,Intermediate Kinyarwanda,001,African & African Amer Studies,"Mugane,John M",2,1,0,0,0,0,0,3
124043,KOREAN 120B,Intermediate Korean,001,East Asian Langs & Civ,"Lee,Joungmok",12,1,0,2,0,0,0,15
161278,KOREAN 123XB,Int. Korean for Adv. Beg.,001,East Asian Langs & Civ,"Kim,Hi-Sun Helen",9,0,0,0,0,0,0,9
111846,KOREAN 130B,Pre-advanced Korean,001,East Asian Langs & Civ,"Jung,Heeyeong",11,1,0,2,0,0,0,14
112139,KOREAN 140B,Advanced Korean,001,East Asian Langs & Civ,"Lee,Joungmok",3,1,0,0,0,0,0,4
123021,KOREAN 300,Reading and Research,002,East Asian Langs & Civ,"Kim,Sun Joo",0,3,0,0,0,0,0,3
123021,KOREAN 300,Reading and Research,003,East Asian Langs & Civ,"Park,Si Nae",0,2,0,0,0,0,0,2
124296,KOREAN BA,Elementary Korean,1,East Asian Langs & Civ,"Jung,Heeyeong",9,0,0,0,0,0,0,9
124240,KOREAN BB,Elementary Korean,001,East Asian Langs & Civ,"Kim,Hi-Sun Helen",11,2,0,0,0,0,0,13
124240,KOREAN BB,Elementary Korean,002,East Asian Langs & Civ,"Kim,Hi-Sun Helen",6,1,1,1,0,0,0,9
117551,KORHIST 240R,Premodern Korean History,1,East Asian Langs & Civ,"Kim,Sun Joo",0,2,0,0,0,0,0,2
